popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,id_new,time_signature
22.0,0.81,0.699,0.0,-7.239,1.0,0.0306,0.718,1.25e-06,0.0518,0.96,120.061,186413.0,803,4.0
67.0,0.678,0.499,9.0,-12.816,1.0,0.0308,0.256,9.85e-05,0.051,0.718,92.627,296000.0,804,4.0
84.0,0.92,0.654,11.0,-3.051,0.0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827.0,805,4.0
70.0,0.617,0.533,3.0,-11.516,0.0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,244707.0,806,4.0
84.0,0.692,0.711,0.0,-7.498,0.0,0.0317,0.227,0.0,0.12,0.875,125.135,216933.0,807,4.0
77.0,0.727,0.685,11.0,-7.159,0.0,0.0398,0.0351,4.43e-05,0.0973,0.812,88.75,271893.0,808,4.0
79.0,0.82,0.452,1.0,-9.796,1.0,0.0348,0.543,0.00294,0.0701,0.74,117.401,253250.0,809,4.0
79.0,0.933,0.528,5.0,-6.472,0.0,0.161,0.112,0.312,0.163,0.754,109.967,214653.0,810,4.0
72.0,0.675,0.649,5.0,-10.271,1.0,0.0319,0.0204,0.0,0.0959,0.596,116.624,228000.0,811,4.0
74.0,0.495,0.781,4.0,-8.109,1.0,0.0413,0.254,0.0,0.395,0.473,119.206,248200.0,812,4.0
75.0,0.637,0.811,7.0,-11.345,1.0,0.0583,0.363,0.00451,0.107,0.552,112.053,251480.0,813,4.0
67.0,0.782,0.867,3.0,-3.763,0.0,0.0487,0.0518,1.4e-05,0.218,0.896,138.859,257907.0,814,4.0
84.0,0.573,0.902,6.0,-7.638,0.0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280.0,815,4.0
71.0,0.564,0.911,2.0,-5.39,1.0,0.0536,0.159,4.36e-05,0.118,0.582,173.938,226293.0,816,4.0
75.0,0.489,0.483,9.0,-9.466,0.0,0.0275,0.42,0.0028,0.236,0.333,136.822,226706.0,817,4.0
71.0,0.632,0.727,11.0,-11.209,0.0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,278627.0,818,4.0
69.0,0.705,0.847,6.0,-2.588,1.0,0.0361,0.414,3.21e-06,0.406,0.743,120.527,228120.0,819,4.0
81.0,0.451,0.911,6.0,-7.765,1.0,0.0466,0.0801,0.146,0.236,0.63,125.122,356080.0,820,4.0
76.0,0.672,0.792,2.0,-7.033,1.0,0.0264,0.0843,0.0605,0.302,0.683,111.277,260680.0,821,4.0
75.0,0.746,0.79,11.0,-4.7,0.0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867.0,822,4.0
75.0,0.721,0.939,8.0,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573.0,823,4.0
82.0,0.709,0.824,1.0,-8.824,1.0,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293.0,824,4.0
75.0,0.559,0.825,0.0,-10.725,0.0,0.0401,0.0771,0.0,0.363,0.805,122.821,223733.0,825,4.0
77.0,0.817,0.599,0.0,-9.249,0.0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640.0,826,4.0
79.0,0.62,0.574,0.0,-11.893,1.0,0.0421,0.272,0.0,0.0607,0.9,81.548,231333.0,827,4.0
71.0,0.501,0.5,0.0,-8.284,0.0,0.0378,0.462,0.0,0.262,0.623,144.435,153763.0,828,4.0
77.0,0.446,0.239,0.0,-13.945,1.0,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453.0,829,4.0
77.0,0.887,0.48,11.0,-11.994,1.0,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200.0,830,4.0
72.0,0.461,0.918,4.0,-8.507,1.0,0.0959,0.405,0.00033,0.126,0.802,172.435,249960.0,831,4.0
73.0,0.742,0.883,0.0,-3.419,1.0,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280.0,832,4.0
72.0,0.466,0.438,4.0,-12.858,1.0,0.0608,0.089,5.62e-06,0.113,0.587,193.1,233000.0,833,4.0
75.0,0.857,0.468,1.0,-8.53,1.0,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183113.0,834,4.0
61.0,0.661,0.552,10.0,-12.385,1.0,0.0337,0.214,0.0,0.206,0.928,92.056,252760.0,835,4.0
72.0,0.64,0.852,1.0,-8.119,0.0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,246520.0,836,4.0
71.0,0.688,0.858,5.0,-6.496,0.0,0.0348,0.103,0.000118,0.147,0.697,92.253,229467.0,837,4.0
66.0,0.575,0.811,9.0,-10.981,0.0,0.0401,0.0159,4.37e-06,0.0902,0.873,149.671,348707.0,838,4.0
67.0,0.744,0.545,0.0,-9.361,1.0,0.0297,0.506,0.0977,0.0649,0.346,97.409,328293.0,839,4.0
67.0,0.41,0.874,0.0,-4.286,1.0,0.0907,0.197,0.0,0.0843,0.824,107.08,205933.0,840,4.0
75.0,0.661,0.908,5.0,-4.897,1.0,0.039,0.052,0.0,0.0708,0.656,144.091,296080.0,841,4.0
78.0,0.851,0.551,4.0,-5.177,1.0,0.0396,0.151,0.0,0.0827,0.807,131.922,219467.0,842,4.0
66.0,0.553,0.838,0.0,-5.824,1.0,0.0317,0.123,3.01e-05,0.053,0.821,129.893,244107.0,843,4.0
74.0,0.731,0.738,9.0,-8.125,0.0,0.0377,0.184,0.0,0.214,0.958,117.656,236920.0,844,4.0
67.0,0.775,0.857,11.0,-4.943,1.0,0.0699,0.0906,0.000172,0.918,0.797,118.419,357493.0,845,4.0
71.0,0.398,0.57,4.0,-7.068,1.0,0.034,0.056,0.00125,0.0606,0.234,140.974,304213.0,846,4.0
64.0,0.797,0.814,11.0,-7.229,1.0,0.0382,0.426,3.94e-05,0.581,0.874,149.42,317290.0,847,4.0
76.0,0.367,0.452,10.0,-10.422,1.0,0.0307,0.0353,0.00228,0.689,0.189,113.066,520787.0,848,4.0
69.0,0.532,0.729,10.0,-6.84,1.0,0.0474,0.382,0.0,0.366,0.595,121.97,244533.0,849,4.0
78.0,0.62,0.936,7.0,-4.593,1.0,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747.0,850,4.0
66.0,0.686,0.609,10.0,-11.469,0.0,0.0444,0.258,0.00015,0.113,0.719,127.736,320528.0,851,4.0
77.0,0.596,0.869,10.0,-11.97,1.0,0.037,0.0116,0.173,0.0678,0.944,109.902,238733.0,852,4.0
60.0,0.539,0.858,6.0,-4.639,0.0,0.0444,0.0332,0.000347,0.0562,0.353,117.841,239120.0,853,4.0
67.0,0.565,0.764,1.0,-9.43,1.0,0.0351,0.0139,0.00488,0.079,0.686,100.891,277480.0,854,4.0
59.0,0.723,0.881,5.0,-7.178,0.0,0.0743,0.349,0.000274,0.705,0.658,136.306,212680.0,855,4.0
75.0,0.527,0.942,1.0,-5.64,0.0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307.0,856,4.0
52.0,0.899,0.237,7.0,-14.805,1.0,0.102,0.0113,0.00152,0.098,0.744,111.503,227493.0,857,4.0
66.0,0.746,0.507,1.0,-15.121,1.0,0.0453,0.159,0.000134,0.029,0.861,108.833,259493.0,858,4.0
58.0,0.7,0.781,6.0,-8.255,0.0,0.0507,0.0874,0.00342,0.059,0.385,108.695,289067.0,859,4.0
79.0,0.711,0.292,4.0,-15.523,0.0,0.037,0.313,0.0,0.131,0.194,103.951,296800.0,860,4.0
65.0,0.795,0.63,10.0,-7.217,0.0,0.0841,0.0419,0.575,0.0894,0.785,108.701,181107.0,861,4.0
72.0,0.497,0.719,6.0,-9.397,1.0,0.0266,0.0613,0.0,0.411,0.547,95.769,255733.0,862,4.0
77.0,0.73,0.487,4.0,-10.991,1.0,0.0303,0.258,0.01,0.0852,0.731,114.965,226653.0,863,4.0
63.0,0.516,0.776,6.0,-6.409,1.0,0.0412,0.399,0.00128,0.21,0.859,177.399,288333.0,864,4.0
71.0,0.583,0.545,2.0,-11.698,0.0,0.0351,0.232,0.0,0.133,0.8,153.25,302600.0,865,4.0
67.0,0.796,0.693,2.0,-6.02,1.0,0.0413,0.164,1.77e-05,0.0408,0.954,108.8,218907.0,866,4.0
62.0,0.638,0.988,1.0,-5.042,1.0,0.0921,0.0302,1.16e-05,0.371,0.723,117.955,220880.0,867,4.0
67.0,0.779,0.717,6.0,-9.7,0.0,0.0335,0.0125,0.0536,0.355,0.789,115.384,240800.0,868,4.0
69.0,0.777,0.725,5.0,-9.012,1.0,0.047,0.126,0.0108,0.0917,0.851,128.349,276360.0,869,4.0
64.0,0.523,0.954,1.0,-4.885,0.0,0.0788,0.00217,0.0,0.284,0.573,84.921,267307.0,870,4.0
62.0,0.791,0.805,2.0,-10.202,1.0,0.0464,0.16,0.0583,0.0563,0.882,122.219,255107.0,871,4.0
60.0,0.748,0.414,2.0,-15.15,0.0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160.0,872,4.0
69.0,0.533,0.783,7.0,-10.61,1.0,0.0366,0.0116,0.0565,0.186,0.726,124.874,234907.0,873,4.0
70.0,0.78,0.869,9.0,-7.255,1.0,0.0517,0.0744,0.004,0.0621,0.957,157.902,161133.0,874,4.0
69.0,0.634,0.838,2.0,-5.363,1.0,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,237320.0,875,4.0
73.0,0.691,0.812,0.0,-7.772,1.0,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,220627.0,876,4.0
63.0,0.683,0.637,7.0,-11.906,1.0,0.049,0.0153,0.0275,0.0945,0.884,90.637,247027.0,877,4.0
63.0,0.286,0.5,1.0,-14.281,0.0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,343933.0,878,4.0
68.0,0.683,0.875,4.0,-6.916,0.0,0.0481,0.204,1.9e-06,0.0631,0.674,115.401,236160.0,879,4.0
63.0,0.681,0.893,7.0,-8.485,1.0,0.0378,6.47e-05,0.383,0.0626,0.951,130.475,244720.0,880,4.0
58.0,0.524,0.802,0.0,-5.13,1.0,0.0432,0.0267,3.83e-06,0.224,0.712,121.35,190840.0,881,4.0
57.0,0.799,0.881,0.0,-8.583,0.0,0.0307,0.0552,1.2e-05,0.289,0.96,125.582,227627.0,882,4.0
49.0,0.764,0.797,11.0,-3.691,1.0,0.0336,0.0314,0.342,0.0554,0.894,124.72,249053.0,883,4.0
54.0,0.582,0.966,2.0,-3.712,1.0,0.0675,0.0516,0.231,0.0412,0.948,186.296,158293.0,884,4.0
64.0,0.738,0.801,11.0,-3.366,0.0,0.0284,0.0438,0.0572,0.595,0.532,122.857,200800.0,885,4.0
43.0,0.599,0.945,11.0,-4.267,0.0,0.0708,0.02,0.24,0.0853,0.912,171.567,145387.0,886,4.0
44.0,0.811,0.824,4.0,-5.732,1.0,0.0301,0.038,0.73,0.202,0.822,125.06,187280.0,887,4.0
49.0,0.63,0.973,7.0,-3.356,1.0,0.135,0.0974,0.391,0.288,0.968,178.183,140347.0,888,4.0
61.0,0.763,0.939,8.0,-4.826,0.0,0.0488,0.422,0.136,0.119,0.448,124.396,292573.0,889,4.0
45.0,0.605,0.855,0.0,-5.25,1.0,0.047,0.0183,0.00404,0.242,0.694,172.275,207640.0,890,4.0
66.0,0.652,0.607,0.0,-8.657,1.0,0.0368,0.0314,0.00285,0.0721,0.72,94.089,229160.0,891,4.0
48.0,0.728,0.891,0.0,-4.839,1.0,0.0564,0.1,0.00057,0.0637,0.628,127.639,211667.0,892,4.0
58.0,0.61,0.893,11.0,-4.589,1.0,0.0466,0.0993,0.0224,0.0929,0.572,100.934,198107.0,893,4.0
42.0,0.655,0.843,0.0,-6.519,1.0,0.0959,0.3,0.116,0.0954,0.211,130.154,317013.0,894,4.0
45.0,0.67,0.932,7.0,-4.395,1.0,0.0428,0.0814,0.00131,0.18,0.69,127.178,229813.0,895,4.0
48.0,0.677,0.792,7.0,-6.089,1.0,0.0287,0.0201,0.0397,0.107,0.55,119.223,366267.0,896,4.0
50.0,0.551,0.895,4.0,-4.267,0.0,0.0391,0.00268,0.0403,0.299,0.359,127.223,317613.0,897,4.0
67.0,0.603,0.929,4.0,-4.549,0.0,0.0407,0.0121,0.00217,0.131,0.537,101.208,292267.0,898,4.0
51.0,0.633,0.647,9.0,-8.658,0.0,0.0333,0.402,0.0365,0.101,0.492,125.008,315347.0,899,4.0
36.0,0.584,0.858,7.0,-7.173,1.0,0.035,0.211,0.0396,0.71,0.163,125.864,379971.0,900,4.0
33.0,0.252,0.937,11.0,-4.69,1.0,0.149,0.0291,0.433,0.978,0.217,79.296,254305.0,901,3.0
33.0,0.529,0.943,4.0,-5.991,0.0,0.044,0.0203,0.0666,0.739,0.201,104.63,342773.0,902,4.0
32.0,0.501,0.973,1.0,-4.18,0.0,0.112,0.134,0.00253,0.971,0.263,125.916,339476.0,903,4.0
41.0,0.271,0.978,11.0,-4.654,0.0,0.178,0.0893,0.588,0.96,0.474,178.936,266751.0,904,4.0
58.0,0.611,0.803,2.0,-6.022,1.0,0.0278,0.0816,0.855,0.0942,0.715,126.507,346053.0,905,4.0
48.0,0.565,0.632,4.0,-6.994,0.0,0.0274,0.0643,0.221,0.397,0.355,85.317,312840.0,906,4.0
57.0,0.531,0.751,4.0,-7.566,1.0,0.0251,0.0122,0.00396,0.396,0.53,95.215,304053.0,907,4.0
57.0,0.635,0.789,4.0,-6.815,0.0,0.0244,0.000848,0.00348,0.331,0.716,105.119,247453.0,908,4.0
69.0,0.536,0.749,2.0,-6.392,1.0,0.0282,0.000638,0.555,0.272,0.796,124.235,212747.0,909,4.0
47.0,0.543,0.829,2.0,-6.823,1.0,0.0339,0.0149,0.06,0.552,0.28,94.147,262747.0,910,4.0
56.0,0.385,0.759,5.0,-6.72,1.0,0.0436,0.00111,0.0448,0.0941,0.142,134.026,221440.0,911,4.0
58.0,0.374,0.759,2.0,-6.871,0.0,0.0261,0.00371,0.0174,0.104,0.289,165.415,269760.0,912,4.0
55.0,0.549,0.795,0.0,-7.169,1.0,0.0268,0.00224,0.188,0.293,0.573,150.076,346027.0,913,4.0
57.0,0.693,0.823,4.0,-6.433,1.0,0.0292,0.0759,0.185,0.0574,0.949,93.923,206307.0,914,4.0
60.0,0.361,0.519,11.0,-10.02,0.0,0.0594,0.414,0.0576,0.845,0.266,170.562,522000.0,915,4.0
65.0,0.502,0.784,11.0,-7.707,0.0,0.0243,0.00223,0.00105,0.907,0.613,95.966,274587.0,916,4.0
69.0,0.536,0.749,2.0,-6.392,1.0,0.0282,0.000638,0.555,0.272,0.796,124.235,212747.0,917,4.0
45.0,0.605,0.855,0.0,-5.25,1.0,0.047,0.0183,0.00404,0.242,0.694,172.275,207640.0,918,4.0
37.0,0.686,0.603,11.0,-14.24,0.0,0.037,0.119,0.517,0.0907,0.551,152.474,248893.0,919,4.0
48.0,0.757,0.751,0.0,-12.088,1.0,0.0487,0.0267,0.00167,0.05,0.954,151.267,181600.0,920,4.0
47.0,0.814,0.621,0.0,-12.274,1.0,0.0533,0.297,2.5e-05,0.111,0.646,117.331,343733.0,921,4.0
45.0,0.699,0.606,0.0,-13.432,1.0,0.031,0.0343,4.53e-05,0.116,0.754,146.046,310707.0,922,4.0
42.0,0.887,0.584,10.0,-12.109,1.0,0.106,0.0322,2.88e-06,0.107,0.67,102.893,296040.0,923,4.0
38.0,0.837,0.475,0.0,-13.055,1.0,0.11,0.0721,0.00129,0.0412,0.805,142.656,272800.0,924,4.0
29.0,0.675,0.796,2.0,-8.886,1.0,0.0426,0.0839,4.06e-05,0.186,0.341,140.601,187773.0,925,4.0
32.0,0.596,0.837,0.0,-8.708,1.0,0.0347,0.00896,0.0134,0.122,0.63,116.642,252400.0,926,4.0
31.0,0.525,0.869,4.0,-7.556,0.0,0.0519,0.1,6.21e-06,0.172,0.651,158.128,136373.0,927,4.0
39.0,0.625,0.795,2.0,-10.77,1.0,0.0699,0.0516,0.0317,0.468,0.65,149.141,348507.0,928,4.0
31.0,0.818,0.826,7.0,-9.051,1.0,0.0358,0.249,0.0235,0.0864,0.961,158.817,210827.0,929,4.0
58.0,0.675,0.67,9.0,-7.218,0.0,0.0514,0.00565,0.00673,0.0805,0.726,90.23,336933.0,930,4.0
57.0,0.79,0.622,11.0,-8.19,0.0,0.0545,0.0208,0.00293,0.134,0.919,135.256,242573.0,931,4.0
47.0,0.579,0.955,9.0,-6.145,0.0,0.0387,0.00642,0.0098,0.135,0.885,116.258,304667.0,932,4.0
52.0,0.775,0.507,2.0,-9.289,0.0,0.165,0.0015,3.31e-06,0.0677,0.752,92.225,211627.0,933,4.0
45.0,0.75,0.65,7.0,-8.753,1.0,0.0421,0.00816,0.00889,0.228,0.583,113.235,229467.0,934,4.0
44.0,0.659,0.741,11.0,-8.08,1.0,0.034,0.00151,4.01e-06,0.15,0.459,130.27,383573.0,935,4.0
43.0,0.712,0.589,9.0,-7.994,0.0,0.0391,0.00104,0.0761,0.0568,0.889,113.236,363133.0,936,4.0
41.0,0.737,0.794,9.0,-8.338,0.0,0.0291,0.00143,0.00165,0.0627,0.962,131.208,370627.0,937,4.0
45.0,0.52,0.974,4.0,-4.416,1.0,0.13,0.0893,0.000673,0.0353,0.938,178.513,251147.0,938,4.0
32.0,0.764,0.815,9.0,-5.375,1.0,0.132,0.106,0.0,0.047,0.884,101.834,244947.0,939,4.0
47.0,0.527,0.937,9.0,-7.389,1.0,0.131,0.014,0.0,0.0531,0.866,145.165,287606.0,940,4.0
33.0,0.655,0.89,9.0,-4.621,1.0,0.036,0.39,0.0,0.188,0.94,171.942,194360.0,941,4.0
54.0,0.556,0.676,7.0,-5.714,1.0,0.0963,0.164,3e-06,0.109,0.423,147.573,227867.0,942,4.0
50.0,0.663,0.636,9.0,-7.799,0.0,0.187,0.0297,0.0,0.111,0.632,138.686,309082.0,943,4.0
32.0,0.36,0.924,7.0,-5.699,1.0,0.0686,0.0385,0.0,0.267,0.839,190.035,259507.0,944,4.0
34.0,0.568,0.952,2.0,-4.674,1.0,0.0806,0.186,0.0,0.357,0.861,152.878,254893.0,945,4.0
39.0,0.801,0.8,2.0,-8.815,1.0,0.131,0.217,0.0,0.0634,0.842,142.016,216800.0,946,4.0
39.0,0.692,0.592,11.0,-8.857,0.0,0.103,0.00122,0.000404,0.825,0.863,145.504,326507.0,947,4.0
32.0,0.77,0.691,7.0,-9.917,1.0,0.109,0.072,0.000185,0.618,0.6,127.598,261307.0,948,4.0
38.0,0.52,0.904,4.0,-7.327,1.0,0.111,0.164,0.0112,0.0625,0.428,99.888,302213.0,949,4.0
37.0,0.67,0.827,2.0,-9.76,1.0,0.0316,0.00414,1.21e-05,0.153,0.338,140.617,172267.0,950,4.0
30.0,0.674,0.64,0.0,-8.894,1.0,0.0554,0.372,0.159,0.0771,0.735,96.672,259627.0,951,4.0
36.0,0.53,0.831,4.0,-6.043,0.0,0.0433,0.252,0.000111,0.306,0.385,106.676,174053.0,952,4.0
37.0,0.518,0.899,9.0,-6.978,0.0,0.0399,0.0381,8.27e-06,0.188,0.85,114.979,220787.0,953,4.0
52.0,0.548,0.495,9.0,-7.736,1.0,0.0325,0.539,3.01e-06,0.174,0.502,121.288,272520.0,954,4.0
47.0,0.568,0.698,9.0,-7.737,0.0,0.0469,0.402,0.0,0.375,0.736,118.655,224600.0,955,4.0
29.0,0.198,0.881,7.0,-6.899,1.0,0.0527,0.00466,0.000562,0.097,0.62,176.895,272013.0,956,4.0
36.0,0.531,0.966,0.0,-6.844,1.0,0.113,0.00616,0.000913,0.829,0.38,150.941,186533.0,957,4.0
25.0,0.403,0.962,9.0,-5.422,0.0,0.0588,0.013,0.00975,0.337,0.614,135.14,237813.0,958,4.0
53.0,0.546,0.549,0.0,-8.478,1.0,0.0284,0.436,0.0,0.127,0.615,115.292,202733.0,959,4.0
39.0,0.676,0.684,7.0,-9.099,1.0,0.0464,0.119,1.01e-06,0.0906,0.888,115.449,215693.0,960,4.0
49.0,0.401,0.672,11.0,-8.558,0.0,0.0468,0.0205,4.25e-05,0.152,0.549,125.142,303160.0,961,4.0
35.0,0.658,0.622,4.0,-7.606,0.0,0.0269,0.141,1.26e-05,0.293,0.754,119.174,197013.0,962,4.0
35.0,0.362,0.687,0.0,-6.098,1.0,0.0408,0.0355,1.09e-06,0.372,0.298,151.876,170027.0,963,4.0
37.0,0.569,0.386,2.0,-14.054,0.0,0.0312,0.267,0.0823,0.972,0.599,111.887,228680.0,964,4.0
50.0,0.737,0.527,6.0,-11.62,1.0,0.0756,0.424,0.152,0.959,0.756,89.332,249280.0,965,4.0
31.0,0.303,0.909,6.0,-4.596,0.0,0.0735,0.0407,9.02e-06,0.173,0.642,124.764,214813.0,966,4.0
33.0,0.525,0.724,4.0,-6.05,1.0,0.0247,0.138,0.00301,0.392,0.389,100.954,222213.0,967,3.0
49.0,0.773,0.956,9.0,-4.163,0.0,0.114,0.0939,0.00102,0.0687,0.656,120.095,210653.0,968,4.0
39.0,0.591,0.552,4.0,-7.327,1.0,0.0306,0.00985,0.0255,0.155,0.451,134.082,362027.0,969,4.0
61.0,0.684,0.763,7.0,-6.861,0.0,0.046,0.0438,7.68e-05,0.0916,0.678,99.918,271707.0,970,4.0
58.0,0.55,0.848,4.0,-6.422,0.0,0.045,0.0568,0.0141,0.322,0.547,107.069,194573.0,971,4.0
36.0,0.489,0.867,2.0,-6.946,1.0,0.045,0.0243,0.000195,0.246,0.748,162.488,245600.0,972,4.0
29.0,0.257,0.878,2.0,-6.728,1.0,0.072,0.000338,0.0769,0.116,0.586,159.857,244907.0,973,4.0
31.0,0.634,0.629,9.0,-7.831,1.0,0.0282,0.00127,0.00347,0.146,0.454,109.119,242013.0,974,4.0
30.0,0.669,0.518,2.0,-10.221,0.0,0.0292,0.0248,0.0515,0.0971,0.614,113.335,318733.0,975,4.0
34.0,0.604,0.864,2.0,-7.141,1.0,0.0288,0.013,0.0353,0.0813,0.561,125.166,220200.0,976,4.0
28.0,0.648,0.809,6.0,-7.243,0.0,0.0361,0.0115,0.0179,0.0464,0.914,112.138,232600.0,977,4.0
28.0,0.222,0.175,7.0,-12.774,1.0,0.0347,0.869,1.22e-05,0.116,0.0919,181.428,347267.0,978,3.0
31.0,0.582,0.447,7.0,-12.644,1.0,0.026,0.00587,0.0126,0.112,0.333,102.013,254840.0,979,4.0
25.0,0.587,0.891,6.0,-4.674,1.0,0.0454,0.00288,0.0738,0.113,0.53,105.978,177507.0,980,4.0
47.0,0.629,0.848,2.0,-6.242,1.0,0.041,0.0162,0.0181,0.271,0.776,100.005,284933.0,981,4.0
41.0,0.607,0.419,4.0,-9.127,1.0,0.0318,0.314,0.0193,0.383,0.494,136.984,284933.0,982,4.0
76.0,0.278,0.676,9.0,-8.821,1.0,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027.0,983,4.0
73.0,0.624,0.91,0.0,-5.703,1.0,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051.0,984,4.0
77.0,0.543,0.819,11.0,-6.159,1.0,0.0661,0.0703,0.0,0.149,0.705,102.687,203507.0,985,4.0
65.0,0.534,0.605,9.0,-4.366,1.0,0.113,0.00865,0.00826,0.0781,0.56,123.003,215267.0,986,4.0
75.0,0.639,0.744,6.0,-8.377,0.0,0.0368,0.0319,0.000458,0.466,0.825,128.047,240533.0,987,4.0
71.0,0.451,0.939,5.0,-2.82,0.0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,204200.0,988,4.0
67.0,0.549,0.755,6.0,-3.991,0.0,0.0403,0.000741,6.06e-06,0.0786,0.818,139.034,191427.0,989,4.0
68.0,0.607,0.835,0.0,-5.427,1.0,0.0415,0.0588,4.71e-05,0.195,0.719,144.087,193120.0,990,4.0
65.0,0.584,0.931,9.0,-6.158,1.0,0.0344,0.00315,0.772,0.133,0.694,131.275,211707.0,991,4.0
58.0,0.51,0.818,7.0,-3.205,1.0,0.157,0.0439,0.0,0.0801,0.574,154.561,202617.0,992,4.0
74.0,0.523,0.442,4.0,-14.121,1.0,0.0347,0.0189,0.000494,0.0784,0.277,81.083,236973.0,993,4.0
61.0,0.578,0.892,10.0,-7.952,0.0,0.0441,0.000139,0.0111,0.215,0.892,150.253,196613.0,994,4.0
72.0,0.551,0.821,2.0,-4.489,1.0,0.0539,0.0102,0.0438,0.153,0.842,174.923,137760.0,995,4.0
70.0,0.356,0.872,2.0,-7.837,1.0,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653.0,996,4.0
57.0,0.459,0.931,5.0,-5.024,1.0,0.0612,0.00126,0.00881,0.412,0.419,135.826,200693.0,997,4.0
65.0,0.606,0.532,1.0,-4.173,0.0,0.0248,0.0956,1.27e-05,0.276,0.695,95.315,205213.0,998,4.0
50.0,0.527,0.766,9.0,-5.327,1.0,0.0375,7.4e-05,0.00365,0.115,0.304,117.994,256573.0,999,4.0
55.0,0.327,0.904,11.0,-3.3,0.0,0.0613,0.0109,0.000371,0.292,0.439,113.138,277000.0,1000,4.0
73.0,0.316,0.769,0.0,-5.283,0.0,0.0422,0.0142,0.0,0.0928,0.127,122.507,321147.0,1001,4.0
70.0,0.397,0.839,4.0,-6.674,1.0,0.102,0.00125,0.0,0.576,0.764,116.947,191293.0,1002,4.0
82.0,0.355,0.918,1.0,-4.36,1.0,0.0746,0.00119,0.0,0.0971,0.24,148.114,222200.0,1003,4.0
60.0,0.415,0.901,2.0,-3.124,1.0,0.0428,0.00987,0.361,0.136,0.424,128.216,225333.0,1004,4.0
54.0,0.511,0.696,6.0,-5.157,0.0,0.0421,0.0272,0.000249,0.0875,0.788,164.614,179240.0,1005,4.0
72.0,0.635,0.914,0.0,-5.631,1.0,0.111,0.0597,0.0,0.601,0.922,156.014,175493.0,1006,4.0
59.0,0.677,0.743,6.0,-5.876,1.0,0.0611,0.0135,0.00222,0.0581,0.469,127.971,248200.0,1007,4.0
59.0,0.371,0.941,5.0,-4.783,1.0,0.0602,5.21e-05,0.676,0.0732,0.386,120.499,251547.0,1008,4.0
54.0,0.45,0.887,2.0,-4.208,0.0,0.029,3.84e-06,0.56,0.111,0.608,140.05,219707.0,1009,4.0
66.0,0.634,0.551,3.0,-7.136,1.0,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827.0,1010,4.0
66.0,0.659,0.591,1.0,-6.713,1.0,0.0313,0.441,0.000861,0.0862,0.707,121.14,245640.0,1011,4.0
38.0,0.326,0.893,9.0,-6.137,1.0,0.0607,0.00709,2.61e-05,0.106,0.741,166.752,218293.0,1012,4.0
38.0,0.494,0.637,0.0,-6.004,1.0,0.0336,0.0789,2.77e-05,0.215,0.175,140.032,175547.0,1013,4.0
56.0,0.464,0.7,2.0,-4.007,1.0,0.031,0.0202,2.63e-06,0.57,0.58,78.002,200360.0,1014,4.0
57.0,0.526,0.776,7.0,-4.169,1.0,0.0852,0.000431,0.0157,0.334,0.524,131.194,207373.0,1015,4.0
52.0,0.369,0.905,9.0,-6.25,1.0,0.0561,9.97e-05,0.191,0.125,0.535,157.998,262293.0,1016,4.0
61.0,0.395,0.764,10.0,-6.258,0.0,0.0419,0.000316,0.00131,0.111,0.325,141.423,169947.0,1017,4.0
51.0,0.224,0.94,4.0,-5.831,0.0,0.063,0.00367,0.0806,0.183,0.214,155.285,246400.0,1018,4.0
61.0,0.633,0.831,4.0,-5.053,1.0,0.0461,0.0401,0.693,0.117,0.243,127.397,354360.0,1019,4.0
54.0,0.383,0.868,11.0,-6.222,0.0,0.0847,0.00114,3.51e-06,0.353,0.546,147.267,189560.0,1020,4.0
53.0,0.175,0.875,7.0,-4.383,0.0,0.0527,0.000551,0.0347,0.324,0.394,149.366,226427.0,1021,4.0
76.0,0.55,0.532,5.0,-7.591,1.0,0.032,0.174,0.000347,0.218,0.41,85.032,272387.0,1022,4.0
